channel_set,epoch,g,is_best,learning_rate,model_family,run_id,stride,ticket_stage,track,train_acc@1,train_loss,validation_file_acc@1,validation_file_f1,validation_primary_aggregator,validation_window_acc@1,validation_window_f1,view_mode,window_size
,31,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,75.75636942675159,0.6811459580804132,,,,,,diff,100
,32,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,76.87101910828025,0.6932294843303171,,,,,,diff,100
,33,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,76.671974522293,0.683953234344531,,,,,,diff,100
,34,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,77.50796178343948,0.6842994010372526,,,,,,diff,100
,35,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,77.50796178343948,0.6760351141546942,,,,,,diff,100
,36,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,78.54299363057325,0.645912625987059,,,,,,diff,100
,37,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,78.74203821656052,0.6195918017891562,,,,,,diff,100
,38,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,78.18471337579618,0.6493798782871028,,,,,,diff,100
,39,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,78.70222929936305,0.6341560080552556,,,,,,diff,100
,40,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,79.53821656050955,0.6158487310834752,,,,,,diff,100
,41,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,79.37898089171975,0.6330270641928266,,,,,,diff,100
,42,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.28980891719745,0.5671544133857557,,,,,,diff,100
,43,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,78.5828025477707,0.6276169013065896,,,,,,diff,100
,44,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,79.578025477707,0.6062178152381994,,,,,,diff,100
,45,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.05095541401273,0.5598876339614771,,,,,,diff,100
,46,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,80.49363057324841,0.5624339219870841,,,,,,diff,100
,47,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.64808917197452,0.5382157514809044,,,,,,diff,100
,48,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,80.4140127388535,0.5652628423302037,,,,,,diff,100
,49,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.80732484076434,0.5404916250022354,,,,,,diff,100
,50,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,82.80254777070064,0.5026030276611353,,,,,,diff,100
,51,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.76751592356688,0.5402327001474465,,,,,,diff,100
,52,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.60828025477707,0.530340940519503,,,,,,diff,100
,53,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,83.59872611464968,0.49638915346686246,,,,,,diff,100
,54,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.52866242038216,0.548904018796933,,,,,,diff,100
,55,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,82.72292993630573,0.5032688827271674,,,,,,diff,100
,56,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,82.12579617834395,0.5245483365787822,,,,,,diff,100
,57,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,81.88694267515923,0.5381461772949073,,,,,,diff,100
,58,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.07643312101911,0.44836936634816943,,,,,,diff,100
,59,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,83.55891719745223,0.48683414983141954,,,,,,diff,100
,60,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,83.24044585987261,0.47749606173509246,,,,,,diff,100
,61,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.11624203821655,0.5004745960994891,,,,,,diff,100
,62,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,83.8375796178344,0.4782778911150185,,,,,,diff,100
,63,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.27070063694268,0.4364844021523834,,,,,,diff,100
,64,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.39490445859873,0.4810055321568896,,,,,,diff,100
,65,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.9124203821656,0.46532658938389676,,,,,,diff,100
,66,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.47452229299363,0.4602227182524979,,,,,,diff,100
,67,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.70859872611464,0.4287712358555217,,,,,,diff,100
,68,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.47452229299363,0.43328643794272353,,,,,,diff,100
,69,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.19108280254777,0.4369471815361339,,,,,,diff,100
,70,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,84.67356687898089,0.4305487850289436,,,,,,diff,100
,71,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.35031847133757,0.42766585224752973,,,,,,diff,100
,72,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.34554140127389,0.4128563345237902,,,,,,diff,100
,73,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,87.02229299363057,0.41374415225663763,,,,,,diff,100
,74,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.70859872611464,0.4131109332013282,,,,,,diff,100
,75,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.22611464968153,0.41495908635437107,,,,,,diff,100
,76,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.26592356687898,0.41225871994237234,,,,,,diff,100
,77,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.62420382165605,0.3975372392280846,,,,,,diff,100
,78,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.86783439490446,0.3836246942448768,,,,,,diff,100
,79,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,85.94745222929936,0.4102611906209569,,,,,,diff,100
,80,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.90286624203821,0.3945685255869179,,,,,,diff,100
,81,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,86.5843949044586,0.37831850323802346,,,,,,diff,100
,82,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,87.10191082802548,0.36738119412000014,,,,,,diff,100
,83,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,87.46019108280255,0.37576001825605987,,,,,,diff,100
,84,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,88.1767515923567,0.36097160237989606,,,,,,diff,100
,85,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,88.05732484076434,0.35275587714781426,,,,,,diff,100
,86,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,87.46019108280255,0.37107132802343673,,,,,,diff,100
,87,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,88.57484076433121,0.34421661562600714,,,,,,diff,100
,88,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,88.09713375796179,0.3521716307113125,,,,,,diff,100
,89,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,88.97292993630573,0.33308979470259065,,,,,,diff,100
,90,25,,,cnn,f1_cnn_cls_w100_g25-20260401-030915-420a9ae4,50,t08,exact-upstream,87.81847133757962,0.3644453880323726,,,,,,diff,100
all12,1,25,true,0.003,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,25.384997516145056,2.8523238430080045,44.0,33.14285714285714,,30.66132264529058,25.808880914787675,diff_all12,100
all12,2,25,true,0.002999503121214558,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,46.547441629408844,1.9604514873389043,60.0,53.466666666666676,,42.88577154308617,39.85458433975843,diff_all12,100
all12,3,25,true,0.0029980128253941324,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,57.17834078489816,1.659007395610724,68.0,59.13333333333334,,53.106212424849694,50.849392986699684,diff_all12,100
all12,4,25,true,0.002995530133913036,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,63.58668653750621,1.5001393980015822,74.0,68.0,,52.30460921843687,49.19954528325192,diff_all12,100
all12,5,25,false,0.0029920567482839967,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,67.95827123695976,1.3919216673349304,68.0,59.66666666666667,,50.300601202404806,45.86124452472493,diff_all12,100
all12,6,25,true,0.0029875950489920257,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,70.54148037754595,1.3030666619228357,80.0,74.33333333333333,,58.116232464929865,56.26047927872669,diff_all12,100
all12,7,25,false,0.0029821480938629504,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,72.28017883755588,1.2606309434399934,70.0,62.33333333333333,,53.50701402805611,50.460576142546884,diff_all12,100
all12,8,25,false,0.0029757196159677347,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,75.55886736214605,1.2158716718651914,64.0,56.00000000000001,,53.3066132264529,50.68153655769755,diff_all12,100
all12,9,25,false,0.0029683140210640183,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,76.40337804272231,1.1691068635908337,76.0,69.13333333333333,,57.11422845691383,54.06751261064924,diff_all12,100
all12,10,25,false,0.0029599363845766308,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,77.59562841530055,1.1179421178393263,74.0,67.66666666666666,,54.10821643286573,52.11496267459984,diff_all12,100
all12,11,25,false,0.0029505924481191487,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,78.73820168902137,1.102803722993687,74.0,66.33333333333333,,58.116232464929865,56.06744355668619,diff_all12,100
all12,12,25,false,0.0029402886155588796,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,81.7685047193244,1.0266418852618957,76.0,68.66666666666666,,60.120240480961925,57.68724098270902,diff_all12,100
all12,13,25,false,0.0029290319486279725,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,81.7685047193244,1.0102372043060535,72.0,65.33333333333333,,57.91583166332666,56.68411716899906,diff_all12,100
all12,14,25,false,0.0029168301620836586,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,83.40784898161948,0.9707681182836693,70.0,62.0,,58.717434869739485,56.916839893578356,diff_all12,100
all12,15,25,false,0.002903691618420942,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,85.09687034277198,0.9285068946635611,78.0,72.0,,62.925851703406806,61.0989576105553,diff_all12,100
all12,16,25,false,0.0028896253221413655,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,84.89816194734227,0.9458599591574974,70.0,62.999999999999986,,57.91583166332666,56.438795049458655,diff_all12,100
all12,17,25,true,0.002874640913581771,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,86.18976651763538,0.9045316166861165,82.0,77.33333333333333,,58.116232464929865,56.77076572486648,diff_all12,100
all12,18,25,false,0.002858748662307298,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,85.24590163934427,0.9116480027154732,76.0,70.99999999999999,,58.517034068136276,56.0828445460277,diff_all12,100
all12,19,25,false,0.002841959460073133,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,86.33879781420765,0.8869684865921218,72.0,64.66666666666666,,59.519038076152306,57.618290184117626,diff_all12,100
all12,20,25,true,0.0028242848133598493,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,87.13363139592647,0.8650700667576001,84.0,79.33333333333333,,57.71543086172345,56.02116206152304,diff_all12,100
all12,21,25,false,0.002805736835487436,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,89.46845504222553,0.8339882556088102,74.0,68.46666666666667,,61.12224448897795,59.773835135406785,diff_all12,100
all12,22,25,false,0.002786328238313433,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,88.2762046696473,0.841787843341799,76.0,69.66666666666666,,58.717434869739485,57.209212968562326,diff_all12,100
all12,23,25,false,0.0027660723235208642,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,90.46199701937407,0.7990282597496802,72.0,64.66666666666666,,58.717434869739485,57.543517648551976,diff_all12,100
all12,24,25,false,0.0027449829735019223,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,89.71684053651266,0.7892743809804713,76.0,69.0,,60.320641282565134,59.453057977852694,diff_all12,100
all12,25,25,false,0.0027230746418436735,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,90.9090909090909,0.7957738660427687,76.0,69.66666666666666,,60.72144288577155,59.92909623980697,diff_all12,100
all12,26,25,false,0.0027003623434222906,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,90.5116741182315,0.7885132089397887,76.0,69.33333333333333,,63.92785571142284,61.828551028225185,diff_all12,100
all12,27,25,false,0.0026768616441126074,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,90.11425732737209,0.7881103267257509,82.0,77.66666666666667,,61.523046092184366,60.350191427280045,diff_all12,100
all12,28,25,true,0.0026525886501200446,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,90.85941381023348,0.7807476626245524,86.0,81.99999999999999,,61.12224448897795,60.57265722503913,diff_all12,100
all12,29,25,false,0.0026275599969422213,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,91.65424739195231,0.7522067880073828,76.0,68.99999999999999,,58.116232464929865,55.027329971511904,diff_all12,100
all12,30,25,false,0.0026017928379678166,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,92.59811227024342,0.7376313699280748,76.0,69.66666666666666,,56.71342685370742,54.62882836052611,diff_all12,100
all12,31,25,false,0.0025753048327204937,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,93.04520615996026,0.7229706531606145,78.0,71.66666666666666,,58.91783567134269,57.725755004550315,diff_all12,100
all12,32,25,false,0.0025481141347559427,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,93.54197714853453,0.7189329832984747,84.0,80.0,,60.72144288577155,59.08487843540474,diff_all12,100
all12,33,25,false,0.002520239379220344,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.13810233482364,0.6934363983545621,76.0,69.33333333333333,,57.71543086172345,55.91689811619531,diff_all12,100
all12,34,25,false,0.002491699670078766,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,92.9458519622454,0.7200384741686969,66.0,56.666666666666664,,55.91182364729459,53.84045374085947,diff_all12,100
all12,35,25,false,0.0024625145670222636,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,93.59165424739196,0.700140228747611,76.0,71.33333333333333,,60.52104208416834,58.88602715402544,diff_all12,100
all12,36,25,false,0.0024327040720626444,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,93.64133134624937,0.6961029159803622,82.0,76.66666666666666,,62.525050100200396,62.07967021238308,diff_all12,100
all12,37,25,false,0.0024022886158240856,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.38648782911078,0.6843787771638092,78.0,72.33333333333333,,58.717434869739485,57.67354952013183,diff_all12,100
all12,38,25,false,0.002371289043541007,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.0387481371088,0.6818102265079402,82.0,76.66666666666666,,62.725450901803605,61.76676977237662,diff_all12,100
all12,39,25,true,0.0023397266007717885,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.63487332339791,0.6683006612921732,88.0,85.33333333333333,,62.525050100200396,62.049285412640806,diff_all12,100
all12,40,25,false,0.002307622918838125,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,95.03229011425732,0.6602301730839577,70.0,63.66666666666666,,54.50901803607214,52.49120550057681,diff_all12,100
all12,41,25,false,0.0022749999999999992,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.33681073025335,0.6647878988015373,80.0,74.33333333333333,,57.51503006012024,56.377950276442675,diff_all12,100
all12,42,25,false,0.0022418802023764315,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.68455042225534,0.6599305460124956,78.0,71.33333333333333,,63.92785571142284,62.41291134622621,diff_all12,100
all12,43,25,false,0.002208286224622342,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,94.88325881768505,0.658922984596514,74.0,67.33333333333333,,60.72144288577155,59.78563475001623,diff_all12,100
all12,44,25,false,0.002174241090372027,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,95.57873820168902,0.6376224445337333,72.0,64.66666666666666,,62.925851703406806,60.41943192960153,diff_all12,100
all12,45,25,false,0.0021397681324599096,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,95.97615499254843,0.6330494870016721,68.0,60.466666666666654,,51.703406813627254,48.28735327200553,diff_all12,100
all12,46,25,false,0.0021048909769293793,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.02583209140586,0.6361464573504376,78.0,72.33333333333333,,63.326653306613224,61.766999121586544,diff_all12,100
all12,47,25,false,0.0020696335268406848,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,95.97615499254843,0.6235142891465049,86.0,81.99999999999999,,61.72344689378757,61.5307839495057,diff_all12,100
all12,48,25,false,0.002034019945888967,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,95.62841530054645,0.6206005621003796,80.0,74.33333333333333,,61.72344689378757,61.437750178384846,diff_all12,100
all12,49,25,false,0.001998074641843673,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.52260307998013,0.6187811929138514,74.0,66.99999999999999,,58.116232464929865,55.41601753530866,diff_all12,100
all12,50,25,false,0.0019618222498206874,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,97.11872826626924,0.5994002071412357,76.0,69.33333333333334,,63.52705410821643,61.49084234396833,diff_all12,100
all12,51,25,false,0.0019252876153986543,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.274217585693,0.6163156489738468,78.0,72.0,,59.719438877755515,59.01086360178163,diff_all12,100
all12,52,25,false,0.0018884957775910623,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.57228017883756,0.6091194660345003,76.0,69.33333333333333,,62.525050100200396,59.98257052954581,diff_all12,100
all12,53,25,false,0.00185147195168575,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.77098857426726,0.6004365926291063,84.0,79.33333333333333,,62.124248496993985,61.30503693690933,diff_all12,100
all12,54,25,false,0.001814241511963613,cnn,m01_cnn_all12_diff_fileagg-20260401-180808-e777df14,50,m01,moonshot-enhanced-setting,96.96969696969697,0.5936375971285787,80.0,74.0,,63.52705410821643,62.02978778876368,diff_all12,100
